,0,1,2
1524,2_423,0.0,"[[1176.0, 482.0, 1280.0, 669.0]]"
1525,2_423,0.0,"[[1077.0, 186.0, 1116.0, 355.0]]"
1526,2_423,0.0,"[[1184.0, 368.0, 1252.0, 572.0]]"
1527,2_423,0.0,"[[975.0, 181.0, 1032.0, 344.0]]"
1528,2_423,0.0,"[[1056.0, 419.0, 1205.0, 644.0]]"
1529,2_423,0.0,"[[1270.0, 344.0, 1372.0, 555.0]]"
1530,2_423,0.0,"[[1044.0, 599.0, 1261.0, 917.0]]"
1531,2_424,0.0,"[[1153.0, 327.0, 1249.0, 489.0]]"
1532,2_424,0.0,"[[1176.0, 482.0, 1280.0, 669.0]]"
1533,2_424,0.0,"[[1077.0, 186.0, 1116.0, 355.0]]"
1534,2_424,0.0,"[[1184.0, 368.0, 1252.0, 572.0]]"
1535,2_424,0.0,"[[975.0, 181.0, 1032.0, 344.0]]"
1536,2_424,0.0,"[[1056.0, 419.0, 1205.0, 644.0]]"
1537,2_424,0.0,"[[1270.0, 344.0, 1372.0, 555.0]]"
1538,2_424,0.0,"[[1044.0, 599.0, 1261.0, 917.0]]"
1539,2_425,0.0,"[[1153.0, 327.0, 1249.0, 489.0]]"
1540,2_425,0.0,"[[1176.0, 482.0, 1280.0, 669.0]]"
1541,2_425,0.0,"[[1077.0, 186.0, 1116.0, 355.0]]"
1542,2_425,0.0,"[[1184.0, 368.0, 1252.0, 572.0]]"
1543,2_425,0.0,"[[975.0, 181.0, 1032.0, 344.0]]"
1544,2_425,0.0,"[[1056.0, 419.0, 1205.0, 644.0]]"
1545,2_425,0.0,"[[1270.0, 344.0, 1372.0, 555.0]]"
1546,2_425,0.0,"[[1044.0, 599.0, 1261.0, 917.0]]"
1547,2_426,0.0,"[[1153.0, 327.0, 1249.0, 489.0]]"
1548,2_426,0.0,"[[1176.0, 482.0, 1280.0, 669.0]]"
1549,2_426,0.0,"[[1077.0, 186.0, 1116.0, 355.0]]"
1550,2_426,0.0,"[[1184.0, 368.0, 1251.0, 572.0]]"
1551,2_426,0.0,"[[975.0, 181.0, 1032.0, 344.0]]"
1552,2_426,0.0,"[[1056.0, 419.0, 1205.0, 644.0]]"
1553,2_426,0.0,"[[1270.0, 344.0, 1372.0, 555.0]]"
1554,2_426,0.0,"[[1044.0, 599.0, 1261.0, 917.0]]"
1555,2_427,0.0,"[[1153.0, 327.0, 1249.0, 489.0]]"
1556,2_427,0.0,"[[1176.0, 482.0, 1280.0, 669.0]]"
1557,2_427,0.0,"[[1077.0, 186.0, 1116.0, 355.0]]"
1558,2_427,0.0,"[[1184.0, 368.0, 1251.0, 572.0]]"
1559,2_427,0.0,"[[975.0, 181.0, 1032.0, 344.0]]"
1560,2_427,0.0,"[[1056.0, 419.0, 1205.0, 644.0]]"
1561,2_427,0.0,"[[1270.0, 344.0, 1372.0, 555.0]]"
1562,2_427,0.0,"[[1044.0, 599.0, 1261.0, 917.0]]"
1563,2_428,0.0,"[[1137.0, 515.0, 1218.0, 721.0]]"
1564,2_428,0.0,"[[988.0, 186.0, 1040.0, 322.0]]"
1565,2_428,0.0,"[[1178.0, 329.0, 1267.0, 588.0]]"
1566,2_428,0.0,"[[1300.0, 355.0, 1370.0, 551.0]]"
1567,2_428,0.0,"[[1027.0, 438.0, 1160.0, 712.0]]"
1568,2_428,0.0,"[[1021.0, 638.0, 1191.0, 934.0]]"
1569,2_429,0.0,"[[1136.0, 515.0, 1218.0, 721.0]]"
1570,2_429,0.0,"[[989.0, 173.0, 1039.0, 313.0]]"
1571,2_429,0.0,"[[1178.0, 330.0, 1267.0, 588.0]]"
1572,2_429,0.0,"[[1300.0, 355.0, 1370.0, 551.0]]"
1573,2_429,0.0,"[[1027.0, 438.0, 1160.0, 714.0]]"
1574,2_429,0.0,"[[1021.0, 638.0, 1191.0, 934.0]]"
1575,2_430,0.0,"[[1136.0, 515.0, 1218.0, 721.0]]"
1576,2_430,0.0,"[[989.0, 173.0, 1040.0, 313.0]]"
1577,2_430,0.0,"[[1178.0, 330.0, 1267.0, 588.0]]"
1578,2_430,0.0,"[[1300.0, 356.0, 1370.0, 551.0]]"
1579,2_430,0.0,"[[1027.0, 438.0, 1160.0, 714.0]]"
1580,2_430,0.0,"[[1021.0, 638.0, 1191.0, 934.0]]"
1581,2_431,0.0,"[[1137.0, 515.0, 1218.0, 721.0]]"
1582,2_431,0.0,"[[989.0, 173.0, 1040.0, 313.0]]"
1583,2_431,0.0,"[[1178.0, 330.0, 1267.0, 588.0]]"
1584,2_431,0.0,"[[1300.0, 355.0, 1370.0, 551.0]]"
1585,2_431,0.0,"[[1027.0, 438.0, 1160.0, 714.0]]"
1586,2_431,0.0,"[[1021.0, 638.0, 1191.0, 934.0]]"
1587,2_432,0.0,"[[1136.0, 515.0, 1218.0, 721.0]]"
1588,2_432,0.0,"[[989.0, 173.0, 1040.0, 313.0]]"
1589,2_432,0.0,"[[1178.0, 330.0, 1267.0, 588.0]]"
1590,2_432,0.0,"[[1300.0, 355.0, 1370.0, 551.0]]"
1591,2_432,0.0,"[[1027.0, 438.0, 1160.0, 713.0]]"
1592,2_432,0.0,"[[1021.0, 638.0, 1191.0, 934.0]]"
1593,2_433,0.0,"[[1136.0, 515.0, 1218.0, 721.0]]"
1594,2_433,0.0,"[[989.0, 173.0, 1040.0, 313.0]]"
1595,2_433,0.0,"[[1178.0, 330.0, 1267.0, 588.0]]"
1596,2_433,0.0,"[[1300.0, 355.0, 1370.0, 551.0]]"
1597,2_433,0.0,"[[1027.0, 438.0, 1160.0, 713.0]]"
1598,2_433,0.0,"[[1021.0, 638.0, 1191.0, 934.0]]"
1599,2_434,0.0,"[[1136.0, 515.0, 1218.0, 721.0]]"
1600,2_434,0.0,"[[989.0, 173.0, 1040.0, 313.0]]"
1601,2_434,0.0,"[[1178.0, 330.0, 1267.0, 588.0]]"
1602,2_434,0.0,"[[1300.0, 355.0, 1370.0, 551.0]]"
1603,2_434,0.0,"[[1027.0, 438.0, 1160.0, 714.0]]"
1604,2_434,0.0,"[[1021.0, 638.0, 1191.0, 934.0]]"
1605,2_435,0.0,"[[1136.0, 515.0, 1218.0, 721.0]]"
1606,2_435,0.0,"[[989.0, 173.0, 1040.0, 313.0]]"
1607,2_435,0.0,"[[1178.0, 330.0, 1267.0, 588.0]]"
1608,2_435,0.0,"[[1300.0, 356.0, 1370.0, 551.0]]"
1609,2_435,0.0,"[[1027.0, 438.0, 1160.0, 714.0]]"
1610,2_435,0.0,"[[1021.0, 638.0, 1191.0, 934.0]]"
1611,2_436,0.0,"[[1136.0, 515.0, 1218.0, 721.0]]"
1612,2_436,0.0,"[[989.0, 173.0, 1040.0, 313.0]]"
1613,2_436,0.0,"[[1178.0, 330.0, 1267.0, 588.0]]"
1614,2_436,0.0,"[[1300.0, 356.0, 1370.0, 551.0]]"
1615,2_436,0.0,"[[1027.0, 438.0, 1160.0, 713.0]]"
1616,2_436,0.0,"[[1021.0, 638.0, 1191.0, 934.0]]"
1617,2_437,0.0,"[[1136.0, 515.0, 1218.0, 721.0]]"
1618,2_437,0.0,"[[989.0, 173.0, 1040.0, 313.0]]"
1619,2_437,0.0,"[[1178.0, 330.0, 1267.0, 588.0]]"
1620,2_437,0.0,"[[1300.0, 356.0, 1370.0, 551.0]]"
1621,2_437,0.0,"[[1027.0, 438.0, 1160.0, 713.0]]"
1622,2_437,0.0,"[[1021.0, 638.0, 1191.0, 934.0]]"
1623,2_438,0.0,"[[1021.0, 547.0, 1152.0, 767.0]]"
1624,2_438,0.0,"[[966.0, 468.0, 1096.0, 747.0]]"
1625,2_438,0.0,"[[1302.0, 348.0, 1376.0, 559.0]]"
1626,2_438,0.0,"[[1190.0, 323.0, 1281.0, 597.0]]"
1627,2_438,0.0,"[[962.0, 682.0, 1136.0, 935.0]]"
1628,2_439,0.0,"[[1020.0, 547.0, 1151.0, 766.0]]"
1629,2_439,0.0,"[[966.0, 468.0, 1096.0, 747.0]]"
1630,2_439,0.0,"[[1303.0, 348.0, 1376.0, 559.0]]"
1631,2_439,0.0,"[[1191.0, 323.0, 1281.0, 597.0]]"
1632,2_439,0.0,"[[962.0, 682.0, 1136.0, 935.0]]"
1633,2_440,0.0,"[[1020.0, 547.0, 1151.0, 766.0]]"
1634,2_440,0.0,"[[966.0, 468.0, 1096.0, 747.0]]"
1635,2_440,0.0,"[[1302.0, 348.0, 1376.0, 559.0]]"
1636,2_440,0.0,"[[1190.0, 323.0, 1281.0, 597.0]]"
1637,2_440,0.0,"[[961.0, 682.0, 1136.0, 935.0]]"
1638,2_441,0.0,"[[1020.0, 547.0, 1151.0, 766.0]]"
1639,2_441,0.0,"[[966.0, 468.0, 1096.0, 747.0]]"
1640,2_441,0.0,"[[1302.0, 348.0, 1376.0, 559.0]]"
1641,2_441,0.0,"[[1191.0, 323.0, 1281.0, 597.0]]"
1642,2_441,0.0,"[[961.0, 682.0, 1136.0, 935.0]]"
1643,2_442,0.0,"[[1113.0, 646.0, 1167.0, 769.0]]"
1644,2_442,0.0,"[[1020.0, 547.0, 1151.0, 766.0]]"
1645,2_442,0.0,"[[966.0, 469.0, 1096.0, 747.0]]"
1646,2_442,0.0,"[[1302.0, 348.0, 1376.0, 559.0]]"
1647,2_442,0.0,"[[1191.0, 323.0, 1281.0, 597.0]]"
1648,2_442,0.0,"[[961.0, 682.0, 1136.0, 935.0]]"
1649,2_443,0.0,"[[1113.0, 646.0, 1167.0, 769.0]]"
1650,2_443,0.0,"[[1021.0, 547.0, 1151.0, 766.0]]"
1651,2_443,0.0,"[[966.0, 469.0, 1096.0, 747.0]]"
1652,2_443,0.0,"[[1302.0, 348.0, 1376.0, 559.0]]"
1653,2_443,0.0,"[[1190.0, 323.0, 1281.0, 597.0]]"
1654,2_443,0.0,"[[961.0, 682.0, 1136.0, 935.0]]"
1655,2_444,0.0,"[[1113.0, 646.0, 1167.0, 769.0]]"
1656,2_444,0.0,"[[1020.0, 547.0, 1151.0, 766.0]]"
1657,2_444,0.0,"[[966.0, 469.0, 1096.0, 747.0]]"
1658,2_444,0.0,"[[1302.0, 348.0, 1376.0, 559.0]]"
1659,2_444,0.0,"[[1190.0, 323.0, 1281.0, 597.0]]"
1660,2_444,0.0,"[[961.0, 682.0, 1136.0, 935.0]]"
1661,2_445,0.0,"[[1113.0, 646.0, 1167.0, 769.0]]"
1662,2_445,0.0,"[[1020.0, 547.0, 1151.0, 766.0]]"
1663,2_445,0.0,"[[966.0, 469.0, 1096.0, 747.0]]"
1664,2_445,0.0,"[[1302.0, 348.0, 1376.0, 559.0]]"
1665,2_445,0.0,"[[1191.0, 323.0, 1281.0, 597.0]]"
1666,2_445,0.0,"[[961.0, 682.0, 1136.0, 935.0]]"
1667,2_446,0.0,"[[1113.0, 646.0, 1167.0, 769.0]]"
1668,2_446,0.0,"[[1020.0, 547.0, 1151.0, 766.0]]"
1669,2_446,0.0,"[[966.0, 469.0, 1096.0, 747.0]]"
1670,2_446,0.0,"[[1302.0, 348.0, 1376.0, 559.0]]"
1671,2_446,0.0,"[[1191.0, 323.0, 1281.0, 597.0]]"
1672,2_446,0.0,"[[961.0, 682.0, 1136.0, 935.0]]"
1673,2_447,0.0,"[[1113.0, 646.0, 1167.0, 769.0]]"
1674,2_447,0.0,"[[1020.0, 547.0, 1151.0, 766.0]]"
1675,2_447,0.0,"[[966.0, 469.0, 1096.0, 747.0]]"
1676,2_447,0.0,"[[1302.0, 348.0, 1376.0, 559.0]]"
1677,2_447,0.0,"[[1191.0, 323.0, 1281.0, 597.0]]"
1678,2_447,0.0,"[[961.0, 682.0, 1136.0, 935.0]]"
1679,2_448,0.0,"[[1003.0, 151.0, 1052.0, 292.0]]"
1680,2_448,0.0,"[[954.0, 575.0, 1068.0, 777.0]]"
1681,2_448,0.0,"[[904.0, 484.0, 1038.0, 746.0]]"
1682,2_448,0.0,"[[1303.0, 355.0, 1380.0, 558.0]]"
1683,2_448,0.0,"[[1199.0, 320.0, 1285.0, 582.0]]"
1684,2_448,0.0,"[[885.0, 765.0, 1090.0, 936.0]]"
1685,2_449,0.0,"[[1003.0, 151.0, 1052.0, 292.0]]"
1686,2_449,0.0,"[[954.0, 575.0, 1068.0, 777.0]]"
1687,2_449,0.0,"[[904.0, 484.0, 1037.0, 746.0]]"
1688,2_449,0.0,"[[1303.0, 355.0, 1380.0, 558.0]]"
1689,2_449,0.0,"[[1199.0, 319.0, 1285.0, 582.0]]"
1690,2_449,0.0,"[[885.0, 765.0, 1090.0, 936.0]]"
1691,2_450,0.0,"[[1003.0, 151.0, 1052.0, 293.0]]"
1692,2_450,0.0,"[[954.0, 575.0, 1068.0, 777.0]]"
1693,2_450,0.0,"[[904.0, 484.0, 1037.0, 746.0]]"
1694,2_450,0.0,"[[1303.0, 355.0, 1380.0, 558.0]]"
1695,2_450,0.0,"[[1199.0, 321.0, 1285.0, 582.0]]"
1696,2_450,0.0,"[[885.0, 765.0, 1090.0, 936.0]]"
1697,2_451,0.0,"[[1002.0, 149.0, 1053.0, 294.0]]"
1698,2_451,0.0,"[[906.0, 486.0, 1062.0, 772.0]]"
1699,2_451,0.0,"[[1303.0, 355.0, 1380.0, 559.0]]"
1700,2_451,0.0,"[[1198.0, 321.0, 1285.0, 581.0]]"
1701,2_451,0.0,"[[885.0, 765.0, 1090.0, 936.0]]"
1702,2_452,0.0,"[[1002.0, 149.0, 1053.0, 294.0]]"
1703,2_452,0.0,"[[906.0, 486.0, 1063.0, 772.0]]"
1704,2_452,0.0,"[[1303.0, 355.0, 1380.0, 559.0]]"
1705,2_452,0.0,"[[1198.0, 321.0, 1285.0, 581.0]]"
1706,2_452,0.0,"[[884.0, 765.0, 1091.0, 936.0]]"
1707,2_453,0.0,"[[1002.0, 149.0, 1053.0, 294.0]]"
1708,2_453,0.0,"[[906.0, 486.0, 1063.0, 772.0]]"
1709,2_453,0.0,"[[1303.0, 355.0, 1380.0, 559.0]]"
1710,2_453,0.0,"[[1198.0, 321.0, 1285.0, 581.0]]"
1711,2_453,0.0,"[[884.0, 765.0, 1091.0, 936.0]]"
1712,2_454,0.0,"[[1002.0, 149.0, 1053.0, 294.0]]"
1713,2_454,0.0,"[[906.0, 486.0, 1063.0, 772.0]]"
1714,2_454,0.0,"[[1303.0, 355.0, 1380.0, 559.0]]"
1715,2_454,0.0,"[[1198.0, 321.0, 1285.0, 581.0]]"
1716,2_454,0.0,"[[884.0, 765.0, 1091.0, 936.0]]"
1717,2_455,0.0,"[[1002.0, 149.0, 1053.0, 294.0]]"
1718,2_455,0.0,"[[906.0, 486.0, 1063.0, 772.0]]"
1719,2_455,0.0,"[[1303.0, 355.0, 1380.0, 559.0]]"
1720,2_455,0.0,"[[1198.0, 321.0, 1285.0, 581.0]]"
1721,2_455,0.0,"[[884.0, 765.0, 1091.0, 936.0]]"
1722,2_456,0.0,"[[1002.0, 149.0, 1053.0, 294.0]]"
1723,2_456,0.0,"[[906.0, 486.0, 1063.0, 772.0]]"
1724,2_456,0.0,"[[1303.0, 355.0, 1380.0, 559.0]]"
1725,2_456,0.0,"[[1198.0, 321.0, 1285.0, 581.0]]"
1726,2_456,0.0,"[[884.0, 765.0, 1091.0, 936.0]]"
1727,2_457,0.0,"[[1002.0, 149.0, 1053.0, 294.0]]"
1728,2_457,0.0,"[[906.0, 486.0, 1063.0, 772.0]]"
1729,2_457,0.0,"[[1303.0, 355.0, 1380.0, 559.0]]"
1730,2_457,0.0,"[[1198.0, 321.0, 1285.0, 581.0]]"
1731,2_457,0.0,"[[884.0, 765.0, 1091.0, 936.0]]"
1732,2_458,0.0,"[[1002.0, 149.0, 1053.0, 294.0]]"
1733,2_458,0.0,"[[906.0, 486.0, 1063.0, 772.0]]"
1734,2_458,0.0,"[[1303.0, 355.0, 1380.0, 559.0]]"
1735,2_458,0.0,"[[1198.0, 321.0, 1285.0, 581.0]]"
1736,2_458,0.0,"[[884.0, 765.0, 1091.0, 936.0]]"
1737,2_459,0.0,"[[1304.0, 358.0, 1383.0, 560.0]]"
1738,2_459,0.0,"[[859.0, 630.0, 1031.0, 863.0]]"
1739,2_459,0.0,"[[1204.0, 347.0, 1298.0, 581.0]]"
1740,2_459,0.0,"[[860.0, 847.0, 1010.0, 936.0]]"
1741,2_459,0.0,"[[833.0, 522.0, 968.0, 744.0]]"
1742,2_460,0.0,"[[859.0, 629.0, 1031.0, 863.0]]"
1743,2_460,0.0,"[[1304.0, 358.0, 1383.0, 560.0]]"
1744,2_460,0.0,"[[1204.0, 348.0, 1298.0, 581.0]]"
1745,2_460,0.0,"[[860.0, 847.0, 1010.0, 936.0]]"
1746,2_460,0.0,"[[833.0, 522.0, 968.0, 743.0]]"
1747,2_461,0.0,"[[859.0, 629.0, 1032.0, 863.0]]"
1748,2_461,0.0,"[[1304.0, 358.0, 1383.0, 561.0]]"
1749,2_461,0.0,"[[1204.0, 347.0, 1298.0, 581.0]]"
1750,2_461,0.0,"[[860.0, 847.0, 1010.0, 936.0]]"
1751,2_461,0.0,"[[833.0, 522.0, 968.0, 743.0]]"
1752,2_462,0.0,"[[1304.0, 358.0, 1383.0, 560.0]]"
1753,2_462,0.0,"[[859.0, 629.0, 1031.0, 863.0]]"
1754,2_462,0.0,"[[1204.0, 347.0, 1298.0, 581.0]]"
1755,2_462,0.0,"[[860.0, 847.0, 1010.0, 936.0]]"
1756,2_462,0.0,"[[833.0, 522.0, 968.0, 743.0]]"
1757,2_463,0.0,"[[1304.0, 358.0, 1383.0, 560.0]]"
1758,2_463,0.0,"[[1204.0, 347.0, 1298.0, 581.0]]"
1759,2_463,0.0,"[[859.0, 629.0, 1031.0, 863.0]]"
1760,2_463,0.0,"[[860.0, 847.0, 1010.0, 936.0]]"
1761,2_463,0.0,"[[833.0, 522.0, 968.0, 743.0]]"
1762,2_464,0.0,"[[1304.0, 358.0, 1383.0, 560.0]]"
1763,2_464,0.0,"[[1204.0, 348.0, 1298.0, 581.0]]"
1764,2_464,0.0,"[[859.0, 629.0, 1031.0, 863.0]]"
1765,2_464,0.0,"[[860.0, 847.0, 1010.0, 936.0]]"
1766,2_464,0.0,"[[833.0, 522.0, 968.0, 743.0]]"
1767,2_465,0.0,"[[1304.0, 358.0, 1383.0, 560.0]]"
1768,2_465,0.0,"[[1204.0, 347.0, 1298.0, 581.0]]"
1769,2_465,0.0,"[[859.0, 629.0, 1031.0, 863.0]]"
1770,2_465,0.0,"[[860.0, 847.0, 1010.0, 936.0]]"
1771,2_465,0.0,"[[833.0, 522.0, 968.0, 743.0]]"
1772,2_466,0.0,"[[1304.0, 358.0, 1383.0, 560.0]]"
1773,2_466,0.0,"[[859.0, 629.0, 1031.0, 863.0]]"
1774,2_466,0.0,"[[1204.0, 348.0, 1298.0, 581.0]]"
1775,2_466,0.0,"[[860.0, 847.0, 1010.0, 936.0]]"
1776,2_466,0.0,"[[833.0, 522.0, 968.0, 743.0]]"
1777,2_467,0.0,"[[1304.0, 358.0, 1383.0, 560.0]]"
1778,2_467,0.0,"[[859.0, 629.0, 1031.0, 863.0]]"
1779,2_467,0.0,"[[1204.0, 348.0, 1298.0, 581.0]]"
1780,2_467,0.0,"[[860.0, 847.0, 1010.0, 936.0]]"
1781,2_467,0.0,"[[833.0, 522.0, 968.0, 743.0]]"
1782,2_468,0.0,"[[1204.0, 320.0, 1302.0, 578.0]]"
1783,2_468,0.0,"[[1303.0, 361.0, 1382.0, 558.0]]"
1784,2_468,0.0,"[[842.0, 683.0, 986.0, 934.0]]"
1785,2_468,0.0,"[[778.0, 557.0, 907.0, 810.0]]"
1786,2_469,0.0,"[[1204.0, 320.0, 1302.0, 578.0]]"
1787,2_469,0.0,"[[1303.0, 361.0, 1383.0, 558.0]]"
1788,2_469,0.0,"[[842.0, 683.0, 986.0, 934.0]]"
1789,2_469,0.0,"[[778.0, 557.0, 907.0, 810.0]]"
1790,2_470,0.0,"[[1204.0, 320.0, 1302.0, 578.0]]"
1791,2_470,0.0,"[[1303.0, 361.0, 1383.0, 558.0]]"
1792,2_470,0.0,"[[842.0, 683.0, 986.0, 934.0]]"
1793,2_470,0.0,"[[778.0, 557.0, 907.0, 810.0]]"
1794,2_471,0.0,"[[1204.0, 320.0, 1302.0, 578.0]]"
1795,2_471,0.0,"[[1303.0, 361.0, 1383.0, 558.0]]"
1796,2_471,0.0,"[[841.0, 683.0, 986.0, 934.0]]"
1797,2_471,0.0,"[[778.0, 557.0, 907.0, 810.0]]"
1798,2_472,0.0,"[[1204.0, 320.0, 1302.0, 578.0]]"
1799,2_472,0.0,"[[1303.0, 361.0, 1383.0, 558.0]]"
1800,2_472,0.0,"[[842.0, 683.0, 986.0, 934.0]]"
1801,2_472,0.0,"[[778.0, 557.0, 907.0, 810.0]]"
1802,2_473,0.0,"[[1204.0, 320.0, 1302.0, 578.0]]"
1803,2_473,0.0,"[[1303.0, 361.0, 1383.0, 558.0]]"
1804,2_473,0.0,"[[841.0, 683.0, 986.0, 934.0]]"
1805,2_473,0.0,"[[778.0, 557.0, 907.0, 810.0]]"
1806,2_474,0.0,"[[1204.0, 320.0, 1302.0, 578.0]]"
1807,2_474,0.0,"[[1303.0, 361.0, 1383.0, 558.0]]"
1808,2_474,0.0,"[[842.0, 683.0, 986.0, 934.0]]"
1809,2_474,0.0,"[[778.0, 557.0, 907.0, 810.0]]"
1810,2_475,0.0,"[[1204.0, 320.0, 1302.0, 578.0]]"
1811,2_475,0.0,"[[1303.0, 361.0, 1383.0, 558.0]]"
1812,2_475,0.0,"[[842.0, 683.0, 986.0, 934.0]]"
1813,2_475,0.0,"[[778.0, 557.0, 907.0, 810.0]]"
1814,2_476,0.0,"[[1204.0, 320.0, 1302.0, 578.0]]"
1815,2_476,0.0,"[[1303.0, 361.0, 1383.0, 558.0]]"
1816,2_476,0.0,"[[842.0, 683.0, 986.0, 934.0]]"
1817,2_476,0.0,"[[778.0, 557.0, 907.0, 810.0]]"
1818,2_477,0.0,"[[1204.0, 320.0, 1302.0, 578.0]]"
1819,2_477,0.0,"[[1303.0, 361.0, 1383.0, 558.0]]"
1820,2_477,0.0,"[[842.0, 683.0, 986.0, 934.0]]"
1821,2_477,0.0,"[[778.0, 557.0, 907.0, 810.0]]"
1822,2_478,0.0,"[[1302.0, 361.0, 1389.0, 556.0]]"
1823,2_478,0.0,"[[1203.0, 318.0, 1313.0, 584.0]]"
1824,2_478,0.0,"[[709.0, 597.0, 919.0, 912.0]]"
1825,2_479,0.0,"[[1302.0, 360.0, 1389.0, 556.0]]"
1826,2_479,0.0,"[[1203.0, 318.0, 1313.0, 583.0]]"
1827,2_479,0.0,"[[709.0, 597.0, 917.0, 910.0]]"
1828,2_480,0.0,"[[1302.0, 360.0, 1389.0, 556.0]]"
1829,2_480,0.0,"[[1203.0, 318.0, 1313.0, 583.0]]"
1830,2_480,0.0,"[[709.0, 597.0, 917.0, 910.0]]"
1831,2_481,0.0,"[[1301.0, 360.0, 1390.0, 556.0]]"
1832,2_481,0.0,"[[1203.0, 317.0, 1313.0, 583.0]]"
1833,2_481,0.0,"[[708.0, 597.0, 923.0, 914.0]]"
1834,2_482,0.0,"[[1301.0, 360.0, 1389.0, 556.0]]"
1835,2_482,0.0,"[[1203.0, 317.0, 1313.0, 583.0]]"
1836,2_482,0.0,"[[708.0, 597.0, 921.0, 913.0]]"
1837,2_483,0.0,"[[1301.0, 360.0, 1390.0, 556.0]]"
1838,2_483,0.0,"[[1203.0, 317.0, 1313.0, 583.0]]"
1839,2_483,0.0,"[[708.0, 597.0, 922.0, 913.0]]"
1840,2_484,0.0,"[[1301.0, 360.0, 1390.0, 556.0]]"
1841,2_484,0.0,"[[1203.0, 317.0, 1313.0, 583.0]]"
1842,2_484,0.0,"[[708.0, 597.0, 922.0, 914.0]]"
1843,2_485,0.0,"[[1301.0, 360.0, 1390.0, 556.0]]"
1844,2_485,0.0,"[[1203.0, 317.0, 1313.0, 583.0]]"
1845,2_485,0.0,"[[708.0, 597.0, 922.0, 913.0]]"
1846,2_486,0.0,"[[1301.0, 360.0, 1390.0, 556.0]]"
1847,2_486,0.0,"[[1203.0, 317.0, 1313.0, 583.0]]"
1848,2_486,0.0,"[[708.0, 597.0, 922.0, 913.0]]"
1849,2_487,0.0,"[[1301.0, 360.0, 1390.0, 556.0]]"
1850,2_487,0.0,"[[1203.0, 317.0, 1313.0, 583.0]]"
1851,2_487,0.0,"[[708.0, 597.0, 922.0, 913.0]]"
1852,2_488,0.0,"[[1301.0, 360.0, 1390.0, 556.0]]"
1853,2_488,0.0,"[[1203.0, 317.0, 1313.0, 583.0]]"
1854,2_488,0.0,"[[708.0, 597.0, 921.0, 913.0]]"
1855,2_489,0.0,"[[1301.0, 360.0, 1390.0, 556.0]]"
1856,2_489,0.0,"[[1203.0, 317.0, 1313.0, 583.0]]"
1857,2_489,0.0,"[[708.0, 597.0, 921.0, 913.0]]"
1858,2_490,0.0,"[[1301.0, 360.0, 1390.0, 556.0]]"
1859,2_490,0.0,"[[1203.0, 317.0, 1313.0, 583.0]]"
1860,2_490,0.0,"[[708.0, 597.0, 922.0, 913.0]]"
1861,2_491,0.0,"[[1303.0, 361.0, 1396.0, 554.0]]"
1862,2_491,0.0,"[[1213.0, 318.0, 1339.0, 568.0]]"
1863,2_491,0.0,"[[665.0, 644.0, 809.0, 889.0]]"
1864,2_492,0.0,"[[1303.0, 361.0, 1396.0, 554.0]]"
1865,2_492,0.0,"[[1213.0, 318.0, 1341.0, 569.0]]"
1866,2_492,0.0,"[[665.0, 644.0, 809.0, 894.0]]"
1867,2_493,0.0,"[[1303.0, 361.0, 1396.0, 554.0]]"
1868,2_493,0.0,"[[1213.0, 318.0, 1340.0, 568.0]]"
1869,2_493,0.0,"[[665.0, 645.0, 809.0, 895.0]]"
1870,2_494,0.0,"[[1303.0, 361.0, 1396.0, 554.0]]"
1871,2_494,0.0,"[[1213.0, 318.0, 1340.0, 569.0]]"
1872,2_494,0.0,"[[665.0, 645.0, 809.0, 895.0]]"
1873,2_495,0.0,"[[1303.0, 361.0, 1396.0, 554.0]]"
1874,2_495,0.0,"[[1213.0, 318.0, 1340.0, 569.0]]"
1875,2_495,0.0,"[[665.0, 645.0, 809.0, 895.0]]"
1876,2_496,0.0,"[[1303.0, 361.0, 1396.0, 554.0]]"
1877,2_496,0.0,"[[1213.0, 318.0, 1340.0, 568.0]]"
1878,2_496,0.0,"[[665.0, 645.0, 809.0, 894.0]]"
1879,2_497,0.0,"[[1303.0, 361.0, 1396.0, 554.0]]"
1880,2_497,0.0,"[[1213.0, 318.0, 1340.0, 568.0]]"
1881,2_497,0.0,"[[665.0, 645.0, 809.0, 894.0]]"
1882,2_498,0.0,"[[1221.0, 315.0, 1360.0, 567.0]]"
1883,2_498,0.0,"[[618.0, 703.0, 790.0, 933.0]]"
1884,2_499,0.0,"[[1220.0, 315.0, 1359.0, 567.0]]"
1885,2_499,0.0,"[[618.0, 703.0, 790.0, 933.0]]"
1886,2_500,0.0,"[[1221.0, 315.0, 1358.0, 567.0]]"
1887,2_500,0.0,"[[618.0, 703.0, 789.0, 933.0]]"
1888,2_501,0.0,"[[1221.0, 315.0, 1359.0, 567.0]]"
1889,2_501,0.0,"[[618.0, 703.0, 789.0, 933.0]]"
1890,2_502,0.0,"[[1221.0, 315.0, 1359.0, 567.0]]"
1891,2_502,0.0,"[[618.0, 703.0, 789.0, 933.0]]"
1892,2_503,0.0,"[[1221.0, 315.0, 1358.0, 567.0]]"
1893,2_503,0.0,"[[618.0, 703.0, 790.0, 933.0]]"
1894,2_504,0.0,"[[1221.0, 315.0, 1358.0, 567.0]]"
1895,2_504,0.0,"[[618.0, 703.0, 789.0, 933.0]]"
1896,2_505,0.0,"[[1221.0, 315.0, 1358.0, 567.0]]"
